"","latitude","longitude","parameter_name","method_name","year","arithmetic_mean","arithmetic_standard_dev","state_name"
"194",36.48324,-121.15688,"Wind Direction - Resultant","INSTRUMENTAL - VECTOR SUMMATION",2017,119.244486,108.407789,"California"
"195",36.332179,-119.291228,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,118.79661,48.707707,"California"
"196",35.374959,-119.022602,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,115.892857,62.555773,"California"
"197",33.70853,-116.21537,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,115.75,62.464261,"California"
"198",36.725228,-119.751254,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,115.6,40.268674,"California"
"199",31.763076,-106.486712,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,114.210526,53.171131,"Texas"
"200",33.92899,-118.21071,"Oxides of nitrogen (NOx)","INSTRUMENTAL - CHEMILUMINESCENCE",1987,112.499398,123.337353,"California"
"201",34.17605,-118.31712,"Oxides of nitrogen (NOx)","INSTRUMENTAL - CHEMILUMINESCENCE",1987,111.634995,97.749599,"California"
"202",31.766667,-106.438889,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,110.948276,68.429865,"Texas"
"203",31.763076,-106.486712,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,110.928571,47.47051,"Texas"
"204",35.759954,-117.374779,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,109.491228,68.186227,"California"
"205",34.10374,-117.62914,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,104.491803,46.998802,"California"
"206",42.305871,-83.149646,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,104.203704,52.391624,"Michigan"
"207",35.383014,-118.9726,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,101.793103,48.154998,"California"
"208",29.767997,-95.220582,"m/p Xylene","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC",1987,95.914286,117.287658,"Texas"
"209",34.06659,-118.22688,"Nitrogen dioxide (NO2)","INSTRUMENTAL - CHEMILUMINESCENCE",1987,91.538462,45.992833,"California"
"210",31.773333,-106.407778,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,88.833333,52.36474,"Texas"
"211",34.534996,-117.292823,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,87.814815,26.896078,"California"
"212",34.06703,-117.7514,"Nitrogen dioxide (NO2)","INSTRUMENTAL - CHEMILUMINESCENCE",1987,87.437326,34.432443,"California"
"213",38.021033,-121.336337,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,87.036364,31.528919,"California"
"214",42.302786,-83.10653,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,86.75,36.887174,"Michigan"
"215",34.17605,-118.31712,"Nitrogen dioxide (NO2)","INSTRUMENTAL - CHEMILUMINESCENCE",1987,86.467236,38.789519,"California"
"216",33.927794,-116.874466,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,84.803279,52.004429,"California"
"217",31.844167,-106.591667,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,84.583333,59.854709,"Texas"
"218",37.30633,-120.493246,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,83.111111,30.378837,"California"
"219",40.412396,-120.633283,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,83.089286,49.945161,"California"
"220",31.785,-106.501111,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,82.355932,52.641849,"Texas"
"221",43.050305,-83.2855,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,81.54717,50.464598,"Michigan"
"222",35.631629,-120.690977,"Relative Humidity","Instrumental - Vaisala HMP 155",2017,81.516398,15.128304,"California"
"223",42.296149,-83.116867,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,81.454545,38.625849,"Michigan"
"224",32.845467,-117.123894,"Relative Humidity","INSTRUMENTAL - HYGROSCOPIC PLASTIC FILM",2017,80.203869,17.432267,"California"
"225",31.844167,-106.591667,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,80.101695,49.177965,"Texas"
"226",29.733726,-95.257593,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,79.338983,34.626385,"Texas"
"227",33.821353,-117.91427,"Oxides of nitrogen (NOx)","INSTRUMENTAL - CHEMILUMINESCENCE",1987,79.14555,73.773215,"California"
"228",36.48324,-121.15688,"Relative Humidity","INSTRUMENTAL - HYGROSCOPIC PLASTIC FILM",2017,79.063168,21.29346,"California"
"229",38.000479,-121.31717,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,78.407407,29.238459,"California"
"230",37.641597,-120.994656,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,77.75,33.414341,"California"
"231",35.346094,-118.852037,"Relative Humidity","Instrumental - Vaisala HMP 155",2017,77.528202,13.604081,"California"
"232",32.952124,-117.264088,"Indoor Temperature","Instrumental - 3 Element thermistor",2017,77.103331,2.040723,"California"
"233",29.254474,-94.861289,"Relative Humidity","INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG",2017,76.947581,20.263837,"Texas"
"234",29.978926,-94.010872,"Relative Humidity","INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG",2017,76.516173,23.431449,"Texas"
"235",32.744981,-96.781883,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,75.979167,30.001766,"Texas"
"236",33.627244,-117.691163,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,75.4,31.235139,"California"
"237",35.256577,-120.669861,"Relative Humidity","Instrumental - Vaisala HMP 155",2017,74.850538,18.853887,"California"
"238",29.415511,-98.485017,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,74.65,24.572152,"Texas"
"239",33.590851,-101.847594,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,74.371429,28.204178,"Texas"
"240",33.485556,-86.915,"m/p Xylene","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC",1987,74.3,68.829105,"Alabama"
"241",36.48947,-118.82915,"Relative Humidity","INSTRUMENTAL - HYGROSCOPIC PLASTIC FILM",2017,74.241026,18.428087,"California"
"242",34.1326,-118.1272,"Nitrogen dioxide (NO2)","INSTRUMENTAL - CHEMILUMINESCENCE",1987,73.932584,32.130648,"California"
"243",34.712206,-118.140073,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,72.383333,32.871652,"California"
"244",29.828086,-95.284096,"Outdoor Temperature","INSTRUMENTAL - SPOT READING",1987,71.891263,13.611722,"Texas"
"245",34.19925,-118.53276,"Oxides of nitrogen (NOx)","INSTRUMENTAL - CHEMILUMINESCENCE",1987,71.687293,79.286699,"California"
"246",32.842242,-116.768225,"Relative Humidity","INSTRUMENTAL - HYGROSCOPIC PLASTIC FILM",2017,71.514124,27.171588,"California"
"247",31.807778,-106.547222,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,71.157895,38.207979,"Texas"
"248",34.252378,-119.143176,"Relative Humidity","Instrumental - Met One 083D",2017,70.972685,20.395095,"California"
"249",42.226428,-83.327709,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,70.652174,26.754204,"Michigan"
"250",40.216805,-122.223582,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,70.590164,35.37107,"California"
"251",29.670025,-95.128508,"Relative Humidity","INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG",2017,70.034993,23.021936,"Texas"
"252",33.85275,-116.54101,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,69.540984,39.013064,"California"
"253",38.029258,-121.896866,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,69.38,30.522584,"California"
"254",42.281869,-83.151415,"Relative Humidity","INSTRUMENTAL - HYGROSCOPIC PLASTIC FILM",2017,69.186585,16.64626,"Michigan"
"255",29.733726,-95.257593,"Outdoor Temperature","INSTRUMENTAL - SPOT READING",1987,68.940339,13.836768,"Texas"
"256",42.386811,-83.270506,"Relative Humidity","INSTRUMENTAL - HYGROSCOPIC PLASTIC FILM",2017,68.916667,13.484022,"Michigan"
"257",29.625556,-95.267222,"Outdoor Temperature","INSTRUMENTAL - SPOT READING",1987,68.600978,13.920028,"Texas"
"258",29.705833,-95.281111,"Outdoor Temperature","INSTRUMENTAL - SPOT READING",1987,68.551733,14.616546,"Texas"
"259",29.623889,-95.474167,"Outdoor Temperature","INSTRUMENTAL - SPOT READING",1987,68.495138,13.943185,"Texas"
"260",29.901036,-95.326137,"Relative Humidity","INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG",2017,67.987903,22.424778,"Texas"
"261",34.949422,-120.435164,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,67.839286,28.035547,"California"
"262",32.675556,-97.323056,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,67.818182,25.746694,"Texas"
"263",34.419997,-119.70069,"Oxides of nitrogen (NOx)","INSTRUMENTAL - CHEMILUMINESCENCE",1987,67.81755,85.076167,"California"
"264",26.22621,-98.291069,"Outdoor Temperature","INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.",2017,67.785311,11.70131,"Texas"
"265",42.281089,-83.160225,"Relative Humidity","INSTRUMENTAL - HYGROSCOPIC PLASTIC FILM",2017,67.709722,17.041146,"Michigan"
"266",33.92513,-117.95264,"Nitrogen dioxide (NO2)","INSTRUMENTAL - CHEMILUMINESCENCE",1987,67.707182,33.897228,"California"
"267",29.504722,-98.538889,"Outdoor Temperature","INSTRUMENTAL - SPOT READING",1987,67.505778,14.569709,"Texas"
"268",26.069615,-97.1622,"Outdoor Temperature","INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.",2017,67.362989,7.490396,"Texas"
"269",33.92288,-118.37026,"Nitric oxide (NO)","INSTRUMENTAL - CHEMILUMINESCENCE",1987,67.063789,122.575082,"California"
"270",34.252378,-119.143176,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,67.055556,30.362226,"California"
"271",30.039524,-95.673951,"Outdoor Temperature","INSTRUMENTAL - SPOT READING",1987,66.927336,15.527909,"Texas"
"272",29.767997,-95.220582,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,66.85,26.301914,"Texas"
"273",32.735278,-96.774167,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,66.625,29.563189,"Texas"
"274",37.060778,-120.849637,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,66.543478,25.231115,"California"
"275",27.517449,-99.515219,"Outdoor Temperature","INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.",2017,66.331683,12.528564,"Texas"
"276",31.785769,-106.323578,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,66.311475,69.192375,"Texas"
"277",29.686389,-95.294722,"Outdoor Temperature","INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.",2017,66.102441,9.196453,"Texas"
"278",30.420203,-97.707228,"Outdoor Temperature","INSTRUMENTAL - SPOT READING",1987,66.075849,17.014426,"Texas"
"279",27.76534,-97.434262,"Outdoor Temperature","INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.",2017,65.668317,10.387995,"Texas"
"280",42.22862,-83.2082,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,65.625,36.081247,"Michigan"
"281",32.728187,-97.413075,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,65.388889,30.415002,"Texas"
"282",36.508611,-116.847778,"Outdoor Temperature","INSTRUMENTAL - ELEC. OR MACH. AVG. LEVEL 1",2017,65.225989,10.356243,"California"
"283",29.733726,-95.257593,"Outdoor Temperature","INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.",2017,65.20269,10.297848,"Texas"
"284",32.919722,-96.808056,"Outdoor Temperature","INSTRUMENTAL - SPOT READING",1987,65.136989,17.303977,"Texas"
"285",42.956117,-85.679117,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,65,27.520901,"Michigan"
"286",29.723333,-95.635833,"Outdoor Temperature","INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.",2017,64.925331,10.50656,"Texas"
"287",34.1365,-117.92391,"Oxides of nitrogen (NOx)","INSTRUMENTAL - CHEMILUMINESCENCE",1987,64.62271,41.620026,"California"
"288",38.672683,-121.789408,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,64.389831,32.805601,"California"
"289",29.423944,-98.580499,"Outdoor Temperature","INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.",2017,64.341531,11.434904,"Texas"
"290",29.372778,-98.54,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,63.76087,23.202667,"Texas"
"291",29.33279,-98.551383,"Outdoor Temperature","INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.",2017,63.661881,11.193744,"Texas"
"292",28.83617,-97.00553,"Outdoor Temperature","INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.",2017,63.319424,11.496022,"Texas"
"293",29.5294,-98.39139,"Outdoor Temperature","INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.",2017,63.13229,11.253296,"Texas"
"294",32.769297,-96.877781,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,63,20.057061,"Texas"
"295",28.704607,-100.451156,"Outdoor Temperature","INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.",2017,62.991648,12.894325,"Texas"
"296",38.556326,-121.458499,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,62.783333,27.832484,"California"
"297",34.05111,-118.45636,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,62.610169,24.294896,"California"
"298",35.050551,-118.147294,"Relative Humidity","Instrumental - Vaisala HMP 155",2017,61.924597,18.119743,"California"
"299",34.19925,-118.53276,"Nitrogen dioxide (NO2)","INSTRUMENTAL - CHEMILUMINESCENCE",1987,61.882022,28.445106,"California"
"300",29.30265,-103.17781,"Outdoor Temperature","INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.",2017,61.285178,13.305257,"Texas"
"301",43.466969,-83.89525,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,61.25641,68.072608,"Michigan"
"302",42.050598,-86.507522,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,61.15,45.868548,"Michigan"
"303",33.219069,-97.196284,"Relative Humidity","INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG",2017,61.091102,21.5456,"Texas"
"304",33.537605,-86.759433,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,61.084746,26.470731,"Alabama"
"305",29.761653,-95.081386,"Outdoor Temperature","INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.",2017,60.657258,11.105853,"Texas"
"306",42.983086,-82.424914,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,60.603448,29.902731,"Michigan"
"307",29.81453,-95.38769,"Outdoor Temperature","INSTRUMENTAL - SPOT READING",2017,60.586022,12.142852,"Texas"
"308",36.332179,-119.291228,"PM10 Total 0-10um STP","HI-VOL-SA321A - GRAVIMETRIC",1987,60.482759,25.744522,"California"
"309",34.478045,-120.211816,"Outdoor Temperature","INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.",1987,60.459889,7.14301,"California"
"310",29.770698,-95.031232,"Outdoor Temperature","INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.",2017,60.290323,11.706326,"Texas"
"311",46.516601,-87.500415,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,60.212766,32.452598,"Michigan"
"312",42.730864,-82.801589,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,60.155556,32.571568,"Michigan"
"313",29.520443,-95.392509,"Outdoor Temperature","INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.",2017,60.021505,11.933962,"Texas"
"314",29.254474,-94.861289,"Outdoor Temperature","INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.",2017,59.975741,9.092534,"Texas"
"315",29.84855,-93.962194,"Outdoor Temperature","INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.",2017,59.930108,10.835263,"Texas"
"316",29.942798,-94.00077,"Outdoor Temperature","INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.",2017,59.745968,11.723083,"Texas"
"317",33.521427,-86.844112,"Outdoor Temperature","Instrumental - Met One 083D",2017,59.541635,13.313798,"Alabama"
"318",42.741979,-84.573591,"m/p Xylene","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC",1987,59.45,49.579604,"Michigan"
"319",38.77453,-122.6995,"Potassium PM10 LC","R&P FRM PM2.5 mod for PM10 - X-ray Fluorescence",2017,59.4,29.42011,"California"
"320",30.085263,-93.761341,"Outdoor Temperature","INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.",2017,59.108871,11.890267,"Texas"
"321",42.464481,-82.959363,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,59.090909,25.913827,"Michigan"
"322",34.895007,-117.024484,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,58.704918,24.210428,"California"
"323",31.785769,-106.323578,"Outdoor Temperature","INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.",2017,58.431481,11.972755,"Texas"
"324",32.4702,-94.4815,"Outdoor Temperature","INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.",2017,58.284323,12.275694,"Texas"
"325",34.687761,-86.586362,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,58.152542,22.702585,"Alabama"
"326",34.451931,-120.458773,"Outdoor Temperature","INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.",1987,58.140039,5.448356,"California"
"327",30.039524,-95.673951,"Outdoor Temperature","INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.",2017,58.129206,12.700447,"Texas"
"328",32.42597,-86.285247,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,58.104167,24.507263,"Alabama"
"329",38.93767,-121.104921,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,58.047619,30.273713,"California"
"330",31.168889,-96.481944,"Outdoor Temperature","INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.",2017,58.044523,12.447121,"Texas"
"331",35.633303,-120.692671,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,57.928571,24.266593,"California"
"332",31.765685,-106.455227,"Outdoor Temperature","INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.",2017,57.601204,11.8029,"Texas"
"333",30.350302,-95.425128,"Outdoor Temperature","INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.",2017,57.454301,12.752982,"Texas"
"334",31.746775,-106.402806,"Outdoor Temperature","INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.",2017,57.328697,11.853073,"Texas"
"335",44.239725,-86.305919,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,57.322034,38.195703,"Michigan"
"336",32.668987,-94.167457,"Outdoor Temperature","INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.",2017,57.156917,12.951246,"Texas"
"337",34.52744,-120.1965,"Outdoor Temperature","INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.",1987,57.151773,10.076475,"California"
"338",30.483168,-97.872301,"Outdoor Temperature","INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.",2017,57.096045,12.560214,"Texas"
"339",34.06659,-118.22688,"PM10 Total 0-10um STP","HI-VOL-SA321A - GRAVIMETRIC",1987,57.070175,26.57863,"California"
"340",42.374205,-82.981029,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,56.736842,25.613561,"Michigan"
"341",31.088002,-97.679734,"Outdoor Temperature","INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.",2017,56.704674,13.017892,"Texas"
"342",31.9041,-96.352,"Outdoor Temperature","INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.",2017,56.643362,13.127558,"Texas"
"343",32.732778,-97.279167,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,56.533333,28.46018,"Texas"
"344",34.276362,-118.683757,"Outdoor Temperature","INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.",2017,56.49745,9.158348,"California"
"345",34.291254,-118.798564,"Outdoor Temperature","INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.",2017,56.479389,8.556004,"California"
"346",36.725228,-119.751254,"Nitrogen dioxide (NO2)","INSTRUMENTAL - CHEMILUMINESCENCE",1987,56.374269,20.542788,"California"
"347",34.404268,-118.809946,"Outdoor Temperature","INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.",2017,56.328545,9.307054,"California"
"348",32.736111,-97.353889,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,56.218182,21.90526,"Texas"
"349",34.924423,-120.401828,"Outdoor Temperature","INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.",1987,56.208256,8.708121,"California"
"350",34.210154,-118.870496,"Outdoor Temperature","INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.",2017,56.195461,8.389761,"California"
"351",36.483824,-117.867858,"PM10 Total 0-10um STP","HI-VOL-SA321A - GRAVIMETRIC",1987,56.1875,104.7639,"California"
"352",34.577057,-120.640986,"Outdoor Temperature","INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.",1987,56.186404,5.21816,"California"
"353",34.620369,-86.566381,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,56.175439,20.464362,"Alabama"
"354",42.68281,-83.299937,"Suspended particulate (TSP)","HI-VOL - GRAVIMETRIC",1987,56.095238,33.2113,"Michigan"
